x,y
0.38582227661457313,14.246419951837975
1.7755409010039214,0.8503106108088017
0.6068460016624977,12.53886812218569
3.6250507059456982,11.411866337062758
4.906364377349202,31.884270067690576
2.3179087559151035,5.50738825162194
2.203607499862933,2.230486367945147
0.15131979231709125,19.515889274762532
3.2305163906384577,5.969481503051821
3.037057728314668,8.781067402763878
4.101542583567078,22.43923149950188
2.0980466795217003,-3.60313285154748
0.47826697022563236,14.704442813106272
2.434697707797344,1.4951293854154626
0.08693377333386532,13.420476677890665
1.4928607432095824,6.510379772689508
0.5872242702407104,13.088316034771536
4.568809846262468,24.816290455239496
1.9471212013029826,-2.608129948733122
3.3099405015099457,12.011396431518614
1.5738460162109016,-0.9839426190672276
0.13816965693172212,19.606334365520418
1.8748387486415767,1.9176990608997126
1.7471897595765888,-0.2528986995172984
2.4020101673721794,-0.9283611076267237
1.8786862045247434,-0.8189548438571519
3.0415687399440534,4.949924327906235
5.41752596872033,52.204485623936925
2.9950085243031253,2.657314123836054
3.4719920430076523,14.484738489191178
3.1547478249729495,4.644322464986528
5.254219157881378,47.810911344460145
4.463863951221132,26.076877592492643
4.254466794666077,17.68875524481397
1.0215516004718754,3.614431653116901
0.3771595812367361,13.836583000213242
0.3682439546706693,12.154253858971979
4.631925494407803,29.01023999911731
0.7421525598281526,12.25089944984111
3.2739636676699497,9.523138757195373
0.10234302935682238,14.84915081707906
1.977827307238517,5.340784687822617
4.263074418291951,18.92774224355363
2.545160056058948,6.368098688911475
3.71680055071503,9.434960028812366
3.5659702585467192,9.078312205898081
3.4014562546432243,9.809851416483294
0.11832979306745806,19.20123798909062
2.8394628409714473,7.590465721894923
0.41256447343462765,13.245200547187867
2.372548731445847,-1.636076597035769
2.7423516017546152,0.7356222781744992
1.0250966505316537,8.793163070715886
0.9609715085044586,9.963009744749208
3.4928475635191956,13.469167609502012
1.2221793456235361,7.840257445775992
2.6418071267948444,5.4010722147423005
4.773889801909767,33.16297136878948
4.432837461429671,29.273571624380445
3.626860422013226,12.323368292843165
2.942331019444298,1.924441302685441
2.084154531488644,-2.7537442135128583
4.024556227101355,14.008772296220236
1.996722452629337,3.4087418911416956
5.165621927560746,46.50475414319601
2.4647784638358803,6.331365149930109
1.7193830869532474,5.568765571373918
3.7465453048407946,13.539857406889457
2.4767922414269883,-0.8375801886808585
4.104017478486242,20.86697690991579
2.869898975741024,7.449893047097717
4.5238483100727285,30.381098890421647
0.19528890352586226,17.787155274246878
1.0424098215528654,9.096590516769245
0.5289057193963695,13.880459985175385
1.5858777556052204,-2.918770886652663
0.6765534315367292,13.03395984125184
5.258534844348451,45.058774032479704
0.8271120105405949,3.46283999837813
2.47697392333567,3.304302978645824
1.5639140062681576,-1.8871093163080455
3.667082043133992,9.596891916874624
5.35696432597696,44.020624845253266
4.232970452950772,20.612703807960926
4.22301519555797,20.05114804257498
1.1692728603967064,3.857534096042608
2.483046452848897,-2.926039633808733
0.7191881309168551,11.006920402728515
4.223834770611634,20.33112615577307
4.852513524022021,32.4522786993214
3.803934366967608,12.003039581715129
5.650903666166211,56.919080690692894
5.742509223942895,63.80244711380536
3.4371578423903024,7.67313942926682
5.523206981266714,50.306842604660844
4.484504424639573,22.48095957933599
5.6804817440599935,57.846358480136836
5.309883806169529,43.73142964906861
0.9518884268468606,2.0343675190445105
0.969878969360388,6.676714711245764
4.361995174002768,21.1439625864356
1.0265077340150779,1.780314103518455
4.632843423274733,29.70401578868713
5.668310835733825,56.69661946160862
2.482606330644873,-2.2837302806201762
2.208108500171279,-1.662829382705925
1.2203341065681073,-0.43356123388771883
4.472340940182207,27.14179897018056
4.3549126912996154,19.976928147530067
3.0169860842255076,8.035363484050263
5.992445663519426,64.88466896801111
0.8996281367803418,8.319918511342896
1.701884634642875,-2.6841990406015577
3.5119609412376835,14.41852731337666
0.8549572563233423,1.9238654343692436
3.9853855727872034,17.982979447357323
5.399402240290611,45.59906909695857
2.0397036230498133,3.2747505704671207
3.9301779361282714,19.79736120789721
3.5551023510662736,7.030655292329059
1.6468532707920367,5.116674133262516
2.6948373935722816,4.60232456805514
3.5669051102749147,13.716744084643693
3.7847714740503924,10.047193423051986
3.6099797324599034,11.053324242848262
5.60556827159472,57.09494012527025
3.583173573996284,7.0137276933598995
5.337668365942139,49.62816961378629
5.567929192085353,58.1943928737778
0.044467846319492965,13.088177418322335
4.036297767006827,14.105100178040303
0.8018245280320064,1.8877041603517695
5.949271425498258,63.780644338377726
3.2224993012802416,3.2183941262333082
3.254784519370371,11.167190679029922
5.897230617110713,60.03056778128679
1.1573052687828904,7.925469145477085
0.26234930339743245,15.918443535145574
4.357802419154813,21.437563338586656
0.7850088807872884,7.262732189596459
1.7971148023161054,5.149842777670199
0.3496746374724047,12.588027192796572
0.6019671631593724,5.634594708751563
1.3967228461820822,-0.5076571916457864
0.8817987141355412,2.671958079406669
1.9471531045639223,2.4113504137846924
2.5985832263525337,1.7316623152630286
4.165827231662495,17.376016961647743
0.9834004811081183,4.394827850382757
4.952541345757167,32.6880598665054
2.4591259971515504,0.19858333527830352
1.1775228338557358,2.7203814533111537
4.645464387583544,26.248131884054335
3.138445354792199,4.394797350565992
0.04820404479352014,15.979102957192278
0.9589242510474931,9.441064366852258
1.7859417674133078,-2.890600137986849
0.653247901424399,5.172931032590538
0.21851099065502066,19.037152468610323
3.8852633004953625,17.84586972715562
0.956888771383823,8.332280147893538
4.303482281789681,19.296819124774913
5.060353271653221,36.39653608009079
0.6740244950194358,8.318658846214126
2.2918817870871835,3.3174915784725516
2.6496663845041284,5.263463580130202
